"dataset","country_id","country","initial_observations.x","final_observations.x","original_variables","substantive_variables","final_variables.x","dup_observations_at_85.x","dup_observations_at_90.x","dup_observations_at_95.x","dup_observations_at_100.x","varlist","initial_observations.y","final_observations.y","orig_dat_vars","substantive_dat_vars","final_variables.y","dup_observations_at_85.y","dup_observations_at_90.y","dup_observations_at_95.y","dup_observations_at_100.y","comp_at_85","comp_at_90","comp_at_95","comp_at_100"
"afrobarometer_wave4",13,"namibia",1200,1200,294,195,193,24,14,6,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",1200,1200,294,195,195,24,12,4,0,TRUE,FALSE,FALSE,TRUE
"afrobarometer_wave4",14,"nigeria",2324,2324,294,195,193,219,136,59,4,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",2324,2324,294,195,195,219,131,48,4,TRUE,FALSE,FALSE,TRUE
"afrobarometer_wave4",15,"senegal",1200,1199,294,195,191,0,0,0,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",1200,1200,294,195,195,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"afrobarometer_wave4",16,"south africa",2400,2400,294,195,191,96,60,13,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",2400,2400,294,195,195,98,60,13,0,FALSE,TRUE,TRUE,TRUE
"afrobarometer_wave4",17,"tanzania",1208,1208,294,195,193,0,0,0,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",1208,1208,294,195,195,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"afrobarometer_wave4",18,"uganda",2431,2431,294,195,193,49,20,8,2,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",2431,2431,294,195,195,48,16,8,2,FALSE,FALSE,TRUE,TRUE
"afrobarometer_wave4",19,"zambia",1200,1200,294,195,191,0,0,0,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",1200,1200,294,195,195,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"afrobarometer_wave4",20,"zimbabwe",1200,1200,294,195,191,2,0,0,0,"Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q3",1200,1200,294,195,195,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2008",1,"argentina",1486,1450,494,369,115,74,63,41,14,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b immig1 prot2 vic1ext vic27 aoj8 aoj11 aoj11a aoj12 aoj12a b2 b3 b4 b6 b10a b13 b14 b12 b18 b20 b21 b21a b31 b32 b43 b37 b",1486,1450,1791,622,55,65,45,29,8,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2008",2,"belize",1552,1515,494,369,69,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 it1 it1a it1b immig1 immig2 prot1 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a aoj16a aoj17 aoj18 b14 b18 b32 b43 m1 pop109 ros",1552,1526,1791,622,33,47,6,0,0,FALSE,FALSE,TRUE,TRUE
"americasbarometer_2010",1,"belize",1504,1490,494,369,119,2,2,2,2,"ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6 ls6a it1 prot3 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b21 b21a b31 b32 b43 b37",1504,1488,1791,622,59,2,2,2,0,TRUE,TRUE,TRUE,FALSE
"americasbarometer_2012",1,"belize",1512,1503,494,369,98,5,0,0,0,"ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n",1512,1508,1791,622,69,5,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2004",1,"bolivia",3073,3037,494,369,67,8,8,8,4,"ls3 soct1 cp2 cp4a np1 np2 sgl1 cp5_0406 cp6 cp7 cp8 cp9 cp13 it1 it2 it3 prot1 jc1 jc10 jc13 jc13a vic1ext aoj12 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b21 b31 b32 b43 b17 b51 n1 n3 n9 m1 ing4 pn2 pn4 pn5 e5 e8 e11 e15 e14 e3 e16 e2 d32 d33 d",3072,3033,1791,622,53,6,6,4,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2006",1,"bolivia",3008,2895,494,369,85,5,3,2,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a np1 np2 sgl1 cp5_0406 cp6 cp7 cp8 cp9 cp13 it1 prot1 jc1 jc10 jc13 vic1ext aoj8 aoj11 aoj12 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b21 b31 b32 b43 b17 b37 n1 n9 m1 ing4 pn2 pn4 pn5 e5 e8 e11",3008,2875,1791,622,66,2,0,0,0,FALSE,FALSE,FALSE,TRUE
"americasbarometer_2008",3,"bolivia",3003,2917,494,369,140,6,2,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2a lgl2b cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 it1 it1a it1b immig1 prot2 jc1 jc4 jc10 jc12 jc13 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a b1 b2 b3 b4 b6 b10a",3003,2898,1791,622,73,6,2,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2006",2,"brazil",1214,1196,494,369,108,14,10,8,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np2 sgl1 lgl2 lgl3 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 prot1 jc1 jc4 jc10 jc12 jc13 vic1ext b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b21 b31 b32 b43 b16 b17 b19 b37 b42 b50 b46 b47",1214,1197,1791,622,71,15,8,8,0,FALSE,FALSE,TRUE,TRUE
"americasbarometer_2008",4,"brazil",1497,1471,494,369,126,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2a lgl2b cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b immig1 prot1 jc1 jc4 jc10 jc12 jc13 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a b2 b3 b4 b6 b10a",1497,1460,1791,622,69,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2010",2,"brazil",2482,2428,494,369,135,8,8,4,0,"ls3 a4 soct1 soct2 resp6 idio1 idio2 idio3 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6a it1 prot3 jc1 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b31 b32 b4",2482,2437,1791,622,62,13,8,2,0,FALSE,TRUE,FALSE,TRUE
"americasbarometer_2012",2,"brazil",1500,1487,494,369,100,28,18,8,2,"ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n",1499,1492,1791,622,76,24,10,4,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2006",3,"canada",601,599,494,369,39,4,0,0,0,"np1 cp6 cp7 cp8 cp9 cp13 it1 prot1 jc15 jc16 vic1ext aoj11 b1 b2 b3 b4 b6 b10a b13 b12 b21 b31 b43 ing4 pn2 pn4 e16 d32 d37 d1 d2 d3 d4 d5 dem2 exc6 exc7 vb2 vb10",601,598,1791,622,28,6,0,0,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2008",5,"canada",2032,2025,494,369,36,2,0,0,0,"cp6 cp7 cp8 cp9 cp13 it1 prot1 vic1ext aoj11 b1 b2 b3 b4 b6 b10a b13 b12 b21 b31 b43 pop102 pop103 pop107 pop113 ing4 pn2 ros2 ros3 ros4 pn4 d1 d2 d3 d4 d5 exc7",2032,2025,1791,622,27,22,0,0,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2006",4,"chile",1517,1499,494,369,119,9,2,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np1b np2 sgl1 lgl2 lgl3 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 jc1 jc4 jc10 jc12 jc13 jc15 jc16 vic1ext aoj8 aoj11 aoj11a aoj12 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b",1517,1499,1791,622,79,10,0,0,0,FALSE,FALSE,TRUE,TRUE
"americasbarometer_2008",6,"chile",1527,1494,494,369,142,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2 lgl2a lgl2b cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b immig1 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a aoj16a aoj17 aoj18 b1 b2 b3 b4 b6 b10a b",1527,1494,1791,622,72,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2004",2,"colombia",1479,1463,494,369,103,3,0,0,0,"ls3 a1 a2 a3 soct1 soct3 cp2 cp4a np1 np1b np1c np2 sgl1 cp5_0406 cp6 cp7 cp8 cp9 cp13 it1 it2 it3 prot1 jc1 jc4 jc10 jc12 jc13 jc13a vic1ext aoj8 aoj11 aoj11a aoj12 aoj17 aoj16 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b21 b31 b32 b43 b1",1479,1456,1791,622,68,0,0,0,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2006",5,"colombia",1491,1462,494,369,125,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np1b np2 sgl1 lgl2 lgl3 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp11 cp13 it1 prot1 jc1 jc4 jc10 jc12 jc13 vic1ext aoj8 aoj11 aoj11a aoj12 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b21 b3",1491,1459,1791,622,91,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2008",7,"colombia",1503,1477,494,369,130,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2 lgl2a lgl2b lgl3 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 cp20 it1 it1a it1b prot1 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a b1 b2 b3 b4 b6 b10a b11 b13 b14 b12",1503,1480,1791,622,96,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2010",3,"colombia",1506,1493,494,369,134,0,0,0,0,"ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 cp20 ls6 ls6a it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b",1506,1498,1791,622,100,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2012",3,"colombia",1512,1496,494,369,97,8,6,6,2,"ls3 soct1 soct2 soct3 idio1 idio2 idio3 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9",1512,1501,1791,622,112,6,4,4,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2004",3,"costa rica",1500,1492,494,369,98,0,0,0,0,"ls3 a1 a2 a3 soct1 soct3 cp2 cp4a cp4 np1 np1b np1c np2 sgl1 cp5_0406 cp6 cp8 cp9 cp13 it1 it2 it3 prot1 jc1 jc4 jc10 jc12 jc13 jc13a vic1ext aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b18 b20 b21 b31 b32 b43 b17 b37 b47 b48",1500,1496,1791,622,62,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2006",6,"costa rica",1500,1499,494,369,118,8,8,8,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np1b np2 sgl1 lgl2 lgl3 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 jc15 jc16 vic1ext aoj8 aoj11 aoj11a aoj12 aoj16a aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b18 b20 b21 b31 b32 b43 b17",1497,1495,1791,622,77,2,2,2,0,FALSE,FALSE,FALSE,TRUE
"americasbarometer_2008",8,"costa rica",1500,1463,494,369,140,14,14,14,4,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2 lgl2a lgl2b cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b immig1 immig2 prot1 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a aoj16a aoj17 b1 b2 b3 b4 b6",1499,1468,1791,622,67,12,12,12,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2010",4,"costa rica",1500,1485,494,369,121,0,0,0,0,"ls3 a4 soct1 soct2 soct3 idio1 idio2 idio3 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6 ls6a it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b18 b20 b21 b21a b31",1500,1486,1791,622,58,12,3,0,0,FALSE,FALSE,TRUE,TRUE
"americasbarometer_2012",4,"costa rica",1498,1486,494,369,96,4,2,2,0,"ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b18 b20 b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15",1498,1488,1791,622,70,2,2,2,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2004",4,"ecuador",3000,2964,494,369,97,2,2,2,0,"ls3 a1 a2 a3 soct1 idio1 cp2 cp4 np1 np2 sgl1 muni6 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 it2 it3 jc1 jc4 jc10 jc12 jc13 vic1ext aoj8 aoj11 aoj12 b1 b2 b3 b4 b6 b11 b13 b14 b12 b18 b20 b21 b31 b32 b43 b17 b37 b46 b48 b40 n1 n3 n9 m1 ing4 pn2 p",3000,2956,1791,622,65,4,2,2,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2006",7,"ecuador",2925,2894,494,369,117,6,4,2,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2 lgl3 muni5 muni6 muni8 muni11 muni15 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 jc1 jc4 jc10 jc12 jc13 jc15 vic1ext aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13",2925,2879,1791,622,70,6,4,2,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2008",9,"ecuador",3000,2961,494,369,156,38,25,9,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl2 lgl2a lgl2b muni5 muni6 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b immig1 immig2 prot2 jc10 jc12 jc13 jc15 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 ao",3000,2960,1791,622,82,34,22,7,0,FALSE,FALSE,FALSE,TRUE
"americasbarometer_2010",5,"ecuador",3000,2973,494,369,131,18,16,14,6,"ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6 ls6a it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b32 b4",2999,2969,1791,622,64,12,12,10,2,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2012",5,"ecuador",1500,1483,494,369,95,39,29,18,2,"ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n3",1500,1484,1791,622,64,26,20,8,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2004",5,"el salvador",1589,1553,494,369,114,0,0,0,0,"ls3 a4 a1 a2 a3 soct1 idio1 cp2 cp4a cp4 np1 np1a np1b np1c np2 sgl1 muni6 cp5_0406 cp6 cp7 cp8 cp9 cp13 it1 it2 it3 prot1 jc10 jc13 jc13a vic1ext aoj8 aoj11 aoj11a aoj12 aoj17 aoj9 aoj16 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b21 b31",1589,1549,1791,622,66,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2006",8,"el salvador",1729,1718,494,369,126,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np1b np2 sgl1 sgl2 lgl2 lgl3 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 jc1 jc4 jc10 jc12 jc13 jc16 vic1ext aoj8 aoj11 aoj11a aoj12 aoj16a aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12",1729,1718,1791,622,77,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2008",10,"el salvador",1549,1541,494,369,162,0,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np1b np2 sgl1 sgl2 lgl2 lgl2a lgl2b muni5 muni6 muni15 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b l1 immig1 immig2 prot2 jc1 jc4 jc10 jc12 jc13 jc15 jc16 vic1ext vic20 vic21",1549,1541,1791,622,75,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2010",6,"el salvador",1550,1547,494,369,125,2,2,2,0,"ls3 a4 soct1 soct2 soct3 idio1 idio2 idio3 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6 ls6a it1 l1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a",1550,1548,1791,622,63,2,2,2,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2012",6,"el salvador",1497,1439,494,369,93,0,0,0,0,"ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n3",1497,1452,1791,622,68,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2004",6,"guatemala",1708,1641,494,369,63,8,2,0,0,"ls3 a4 a1 a2 a3 soct1 cp2 cp4a np1 np1c np2 sgl1 cp5_0406 cp6 cp7 cp8 cp9 cp13 it1 it2 prot1 vic1ext aoj8 aoj11 aoj11a aoj12 aoj17 aoj9 aoj16 b12 b18 b20 b32 b43 b37 e5 e8 e11 e15 e14 e3 e16 e2 abs5 dem11 pp1 pp2 exc1 exc2 exc6 exc19 vb1 vb2 pc",1708,1625,1791,622,39,2,0,0,0,FALSE,FALSE,TRUE,TRUE
"americasbarometer_2006",10,"guatemala",1498,1435,494,369,112,24,20,12,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 muni6 muni8 muni11 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 vic1ext aoj8 aoj11 aoj11a aoj12 aoj16a aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b21 b31 b32 b43 b",1498,1424,1791,622,77,14,14,6,0,FALSE,FALSE,FALSE,TRUE
"americasbarometer_2008",12,"guatemala",1538,1508,494,369,92,6,0,0,0,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 sgl2 cp5_0812 cp6 cp7 cp8 cp9 cp10 cp13 ls6 it1 it1a it1b prot1 jc10 vic1ext vic20 vic21 vic27 aoj8 aoj11 aoj11a aoj12 aoj12a aoj16a aoj17 b2 b10a b13 b14 b12 b15 b18 b20 b21",1538,1483,1791,622,53,8,0,0,0,FALSE,TRUE,TRUE,TRUE
"americasbarometer_2010",7,"guatemala",1504,1464,494,369,118,20,20,20,18,"ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 ls6 ls6a it1 prot3 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj11a aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 b4",1494,1454,1791,622,62,2,2,2,0,FALSE,FALSE,FALSE,FALSE
"americasbarometer_2012",7,"guatemala",1509,1468,494,369,90,0,0,0,0,"ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n9 n11 n",1509,1468,1791,622,67,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"americasbarometer_2006",11,"guyana",1555,1545,494,369,99,57,41,27,10,"ls3 a4 a1 a2 a3 a4i soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 muni5 muni8 cp5_0406 cp6 cp7 cp8 cp9 cp10 cp13 it1 prot1 vic1ext aoj8 aoj11 aoj11a aoj12 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b21 b31 b32 b43 b37 b47 n1 n3 n9 n11 n12 n10 m1 pn2 e",1555,1544,1791,622,68,45,32,19,0,FALSE,FALSE,FALSE,FALSE
