dataset,country,initial_observations,final_observations,orig_dat_vars,substantive_dat_vars,final_variables,dup_observations_at_0,dup_observations_at_05,dup_observations_at_10,dup_observations_at_15,dup_observations_at_20,dup_observations_at_25,dup_observations_at_30,dup_observations_at_35,dup_observations_at_40,dup_observations_at_45,dup_observations_at_50,dup_observations_at_55,dup_observations_at_60,dup_observations_at_65,dup_observations_at_70,dup_observations_at_75,dup_observations_at_80,dup_observations_at_85,dup_observations_at_90,dup_observations_at_95,dup_observations_at_100,var_list,median_num_resp
worldvaluessurvey_wave3,Germany,1009,1009,281,233,207,1009,1009,1009,1009,1009,1009,1009,1009,1009,1008,1004,971,781,292,78,44,15,6,2,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V202 V203 V204 V205 V206 V207 V209 V210 V212 V213,7
worldvaluessurvey_wave3,Georgia,2008,2008,281,233,210,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,1974,1690,849,344,120,38,14,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Finland,987,987,281,233,209,987,987,987,987,987,987,987,987,987,987,974,816,325,70,22,6,2,0,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Estonia,1021,1021,281,233,210,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1018,930,606,203,82,38,12,2,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,El Salvador,1254,1254,281,233,152,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1253,1228,1129,685,134,20,0,0,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V34 V35 V36 V37 V38 V39 V41 V43 V44 V47 V48 V49 V51 V53 V54 V55 V56_03 V58 V59 V60 V61 V62 V64 V65 v66 V67 V68 V69 V70 V72 v73 V86 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v106 v108 v110 V111 V112 V113 V114 V115 V116 V117 V118 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V132 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V146 V147 V150 V151 V152 V153 V154 V155 V156 V157 V158 V162 V164 V166 V167 V172 V177 V178 V179 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V194 V195 V196 V197 V198 V199 V200 V201 V202 V205 V210 V213,7
worldvaluessurvey_wave3,Dominican Rep,417,417,281,233,208,417,417,417,417,417,417,417,417,417,414,399,322,142,56,26,17,9,9,8,6,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_06 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_05 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Czech Rep,1147,1147,281,233,208,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1130,1016,501,145,55,30,15,8,2,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Croatia,1196,1196,281,233,208,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1184,1047,542,261,119,51,41,23,10,4,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Colombia_2,2996,2996,281,233,171,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2989,2829,1810,302,40,13,4,4,2,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V50 V51 V52 V53 V54 V55 V56_04 V58 V59 V60 V61 V62 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 v106 v107 v108 v109 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V132 V133 V135 V136 V137 V138 V139 V140 V141 V143 V144 V145 V146 V147 V148 V154 V155 V156 V157 V159 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 v208 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Colombia,3029,3029,281,233,68,3029,3029,3029,3029,3029,3029,3029,3029,3029,3029,3029,3025,2944,2686,1611,663,135,49,19,12,0,V4 V5 V6 V7 V8 V9 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V27 V28 V29 V31 V32 V33 V34 V35 V36 V65 v106 v107 V118 V119 V120 V121 V122 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V154 V155 V156 V157 V179 V180 v181 V192 V194 V196 V197 V199 V203 V204 V205 v208 V210 V211 V212 V213,7
worldvaluessurvey_wave3,China,1500,1500,281,233,153,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1498,1480,1341,822,398,174,101,52,18,2,2,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V146 V147 V148 V150 V167 V168 V169 V171 V172 V173 V174 V175 V176 V177 V178 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209,6
worldvaluessurvey_wave3,Chile,1000,1000,281,233,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,993,896,537,172,80,47,34,16,6,6,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_01 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Bulgaria,1072,1072,281,233,210,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1068,975,639,302,150,71,30,21,13,7,5,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Bosnia,800,800,281,233,209,800,800,800,800,800,800,800,800,800,799,792,759,627,418,220,140,90,64,50,24,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Belarus,2092,2092,281,233,210,2092,2092,2092,2092,2092,2092,2092,2092,2092,2090,2070,1910,1321,724,456,318,232,152,95,30,14,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Bangladesh,1525,1525,281,233,199,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1523,1501,1360,1051,695,376,139,85,44,2,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_02 V150 V151 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V200 V201 V202 V203 V204 V205 v208 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Azerbaijan,2002,2002,281,233,210,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2001,1969,1782,1366,861,402,218,125,52,6,2,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_07 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Australia,2048,2048,281,233,209,2048,2048,2048,2048,2048,2048,2048,2048,2048,2047,2022,1835,827,81,3,0,0,0,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_08 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_03 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Armenia,2000,2000,281,233,210,2000,2000,2000,2000,2000,2000,2000,2000,2000,1999,1991,1907,1550,1007,751,605,528,465,412,232,12,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_15 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213,7
worldvaluessurvey_wave3,Argentina,1079,1079,281,233,208,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1075,998,484,79,14,2,0,0,0,0,0,V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_01 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V210 V211 V212 V213,7
