"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100","var_list","median_num_resp"
"worldvaluessurvey_wave3","Switzerland",1212,1212,281,233,189,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Sweden",1009,1009,281,233,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Spain",1211,1211,281,233,210,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","South Korea",1249,1249,281,233,157,2,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V53 V54 V55 V57 V58 V59 V61 V62 V63 V64 V67 V68 V69 V70 V71 V72 v73 V74 V87 v88 V89 V90 V91 V92 V93 V94 V95 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V150 V151 V154 V155 V156 V157 V158 V160 V161 V162 V163 V165 V166 V171 V172 V174 V179 v181 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V213",7
"worldvaluessurvey_wave3","South Africa",2935,2935,281,233,201,34,12,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_10 V56_11 V56_12 V56_13 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_04 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Slovenia",1007,1007,281,233,210,6,6,6,6,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Slovakia",1095,1095,281,233,209,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Serbia",1280,1280,281,233,210,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Russia",2040,2040,281,233,210,17,7,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Romania",1239,1239,281,233,210,163,138,101,14,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Puerto Rico",1164,1164,281,233,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_05 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_07 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Poland",1153,1153,281,233,165,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V23 V24 V27 V31 V32 V37 V38 V39 V41 V42 V43 V44 V45 V46 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 V67 V68 V69 V70 V71 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V87 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V158 V159 V160 V161 V162 V163 V165 V166 V167 V168 V169 V170 V171 V172 V173 V178 V179 V180 v181 V182 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Philippines",1200,1200,281,233,208,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_06 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Peru",1211,1211,281,233,210,17,6,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_09 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_05 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Pakistan",733,733,281,233,70,49,22,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V27 V37 V41 V47 V49 V50 V61 V62 V64 V67 V68 V69 V89 V90 V91 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 V124 V133 V135 V136 V137 V138 V139 V141 V143 V145 V154 V156 V157 V171 V172 V173 V179 V190 V191 V205 v208 V209",578
"worldvaluessurvey_wave3","Norway",1127,1127,281,233,204,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Nigeria",1996,1996,281,233,207,77,35,10,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V56_07 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_04 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V213",7
"worldvaluessurvey_wave3","New Zealand",1201,1201,281,233,207,4,4,4,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V213",7
"worldvaluessurvey_wave3","Montenegro",240,240,281,233,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Moldova",984,984,281,233,207,72,42,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V37 V38 V39 V40 V41 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_00 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
"worldvaluessurvey_wave3","Mexico_2",1510,1510,281,233,210,64,22,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 v88 V89 V90 V91 V92 V93 V94 V95 V96 v97 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 v110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 v125 v126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149_08 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160 V161 V162 V163 V164 V165 V166 V167 V168 V169 V170 V171 V172 V173 V174 V175 V176 V177 V178 V179 V180 v181 V182 V183 V184 V185 V186 V187 V188 V189 V190 V191 V192 V193 V194 V195 V196 V197 V198 V199 V200 V201 V202 V203 V204 V205 V206 V207 v208 V209 V210 V211 V212 V213",7
